date,store_nbr,family,unit_sales,n_items_on_promo,city,state,type,cluster,oil_price,is_holiday
2014-11-21,47,CLEANING,1753.0,0,Quito,Pichincha,A,14,76.52,False
2014-11-22,47,CLEANING,2607.0,2,Quito,Pichincha,A,14,76.52,False
2014-11-23,47,CLEANING,2862.0,0,Quito,Pichincha,A,14,76.52,False
2014-11-24,47,CLEANING,1958.0,1,Quito,Pichincha,A,14,75.74,False
2014-11-25,47,CLEANING,1654.0,2,Quito,Pichincha,A,14,74.04,False
2014-11-26,47,CLEANING,1827.0,1,Quito,Pichincha,A,14,73.7,False
2014-11-27,47,CLEANING,1292.0,1,Quito,Pichincha,A,14,73.7,False
2014-11-28,47,CLEANING,2319.0,2,Quito,Pichincha,A,14,65.94,True
2014-11-29,47,CLEANING,3018.0,2,Quito,Pichincha,A,14,65.94,False
2014-11-30,47,CLEANING,3983.0,2,Quito,Pichincha,A,14,65.94,False
2014-12-01,47,CLEANING,2771.0,2,Quito,Pichincha,A,14,68.98,True
2014-12-02,47,CLEANING,2507.0,3,Quito,Pichincha,A,14,66.99,False
2014-12-03,47,CLEANING,2489.0,3,Quito,Pichincha,A,14,67.3,False
2014-12-04,47,CLEANING,2036.0,3,Quito,Pichincha,A,14,66.73,False
2014-12-05,47,CLEANING,1775.0,1,Quito,Pichincha,A,14,65.89,True
2014-12-06,47,CLEANING,3173.0,2,Quito,Pichincha,A,14,65.89,True
2014-12-07,47,CLEANING,4332.0,2,Quito,Pichincha,A,14,65.89,False
2014-12-08,47,CLEANING,2537.0,2,Quito,Pichincha,A,14,63.13,True
2014-12-09,47,CLEANING,2105.0,0,Quito,Pichincha,A,14,63.74,False
2014-12-10,47,CLEANING,2147.0,2,Quito,Pichincha,A,14,60.99,False
2014-12-11,47,CLEANING,1894.0,3,Quito,Pichincha,A,14,60.01,False
2014-12-12,47,CLEANING,2627.0,3,Quito,Pichincha,A,14,57.81,False
2014-12-13,47,CLEANING,3152.0,3,Quito,Pichincha,A,14,57.81,False
2014-12-14,47,CLEANING,3983.0,4,Quito,Pichincha,A,14,57.81,False
2014-12-15,47,CLEANING,2610.0,2,Quito,Pichincha,A,14,55.96,False
2014-12-16,47,CLEANING,2352.0,2,Quito,Pichincha,A,14,55.97,False
2014-12-17,47,CLEANING,2470.0,2,Quito,Pichincha,A,14,56.43,False
2014-12-18,47,CLEANING,2005.0,2,Quito,Pichincha,A,14,54.18,False
2014-12-19,47,CLEANING,2394.0,3,Quito,Pichincha,A,14,56.91,False
2014-12-20,47,CLEANING,3320.0,3,Quito,Pichincha,A,14,56.91,False
2014-12-21,47,CLEANING,4010.0,3,Quito,Pichincha,A,14,56.91,True
2014-12-22,47,CLEANING,3311.0,2,Quito,Pichincha,A,14,55.25,True
2014-12-23,47,CLEANING,2716.0,0,Quito,Pichincha,A,14,56.78,True
2014-12-24,47,CLEANING,2429.0,2,Quito,Pichincha,A,14,55.7,True
2014-12-26,47,CLEANING,3416.0,3,Quito,Pichincha,A,14,54.59,True
2014-12-27,47,CLEANING,2955.0,1,Quito,Pichincha,A,14,54.59,False
2014-12-28,47,CLEANING,3173.0,1,Quito,Pichincha,A,14,54.59,False
2014-12-29,47,CLEANING,3100.0,2,Quito,Pichincha,A,14,53.46,False
2014-12-30,47,CLEANING,3317.0,1,Quito,Pichincha,A,14,54.14,False
2014-12-31,47,CLEANING,2212.0,1,Quito,Pichincha,A,14,53.45,True
2015-01-02,47,CLEANING,3966.0,2,Quito,Pichincha,A,14,52.72,True
2015-01-03,47,CLEANING,3979.0,2,Quito,Pichincha,A,14,52.72,False
2015-01-04,47,CLEANING,4702.0,1,Quito,Pichincha,A,14,52.72,False
2015-01-05,47,CLEANING,3197.0,1,Quito,Pichincha,A,14,50.05,False
2015-01-06,47,CLEANING,2645.0,0,Quito,Pichincha,A,14,47.98,False
2015-01-07,47,CLEANING,2881.0,1,Quito,Pichincha,A,14,48.69,False
2015-01-08,47,CLEANING,2147.0,2,Quito,Pichincha,A,14,48.8,False
2015-01-09,47,CLEANING,2354.0,5,Quito,Pichincha,A,14,48.35,False
2015-01-10,47,CLEANING,3122.0,4,Quito,Pichincha,A,14,48.35,False
2015-01-11,47,CLEANING,4156.0,4,Quito,Pichincha,A,14,48.35,False
2015-01-12,47,CLEANING,2154.0,4,Quito,Pichincha,A,14,46.06,False
2015-01-13,47,CLEANING,2020.0,4,Quito,Pichincha,A,14,45.92,False
2015-01-14,47,CLEANING,1953.0,4,Quito,Pichincha,A,14,48.49,False
2015-01-15,47,CLEANING,1407.0,3,Quito,Pichincha,A,14,46.37,False
2015-01-16,47,CLEANING,2113.0,3,Quito,Pichincha,A,14,48.49,False
2015-01-17,47,CLEANING,3603.0,2,Quito,Pichincha,A,14,48.49,False
2015-01-18,47,CLEANING,3824.0,3,Quito,Pichincha,A,14,48.49,False
2015-01-19,47,CLEANING,2099.0,3,Quito,Pichincha,A,14,48.49,False
2015-01-20,47,CLEANING,2003.0,2,Quito,Pichincha,A,14,46.79,False
2015-01-21,47,CLEANING,2054.0,3,Quito,Pichincha,A,14,47.85,False
2015-01-22,47,CLEANING,1706.0,3,Quito,Pichincha,A,14,45.93,False
2015-01-23,47,CLEANING,1782.0,3,Quito,Pichincha,A,14,45.26,False
2015-01-24,47,CLEANING,2879.0,3,Quito,Pichincha,A,14,45.26,False
2015-01-25,47,CLEANING,3389.0,3,Quito,Pichincha,A,14,45.26,False
2015-01-26,47,CLEANING,1860.0,3,Quito,Pichincha,A,14,44.8,False
2015-01-27,47,CLEANING,1629.0,3,Quito,Pichincha,A,14,45.84,False
2015-01-28,47,CLEANING,1636.0,2,Quito,Pichincha,A,14,44.08,False
2015-01-29,47,CLEANING,1445.0,5,Quito,Pichincha,A,14,44.12,False
2015-01-30,47,CLEANING,2228.0,6,Quito,Pichincha,A,14,47.79,False
2015-01-31,47,CLEANING,3531.0,6,Quito,Pichincha,A,14,47.79,False
2015-02-01,47,CLEANING,4540.0,5,Quito,Pichincha,A,14,47.79,False
2015-02-02,47,CLEANING,2806.0,6,Quito,Pichincha,A,14,49.25,False
2015-02-03,47,CLEANING,2265.0,6,Quito,Pichincha,A,14,53.04,False
2015-02-04,47,CLEANING,2507.0,6,Quito,Pichincha,A,14,48.45,False
2015-02-05,47,CLEANING,2061.0,5,Quito,Pichincha,A,14,50.48,False
2015-02-06,47,CLEANING,2525.0,6,Quito,Pichincha,A,14,51.66,False
2015-02-07,47,CLEANING,3196.0,5,Quito,Pichincha,A,14,51.66,False
2015-02-08,47,CLEANING,3704.0,5,Quito,Pichincha,A,14,51.66,False
2015-02-09,47,CLEANING,2171.0,4,Quito,Pichincha,A,14,52.99,False
2015-02-10,47,CLEANING,1770.0,6,Quito,Pichincha,A,14,50.06,False
2015-02-11,47,CLEANING,1792.0,6,Quito,Pichincha,A,14,48.8,False
2015-02-12,47,CLEANING,1592.0,4,Quito,Pichincha,A,14,51.17,False
2015-02-13,47,CLEANING,1728.0,6,Quito,Pichincha,A,14,52.66,False
2015-02-14,47,CLEANING,2280.0,5,Quito,Pichincha,A,14,52.66,False
2015-02-15,47,CLEANING,2112.0,6,Quito,Pichincha,A,14,52.66,False
2015-02-16,47,CLEANING,2390.0,6,Quito,Pichincha,A,14,52.66,True
2015-02-17,47,CLEANING,2640.0,6,Quito,Pichincha,A,14,53.56,True
2015-02-18,47,CLEANING,2290.0,6,Quito,Pichincha,A,14,52.13,False
2015-02-19,47,CLEANING,1979.0,0,Quito,Pichincha,A,14,51.12,False
2015-02-20,47,CLEANING,2257.0,1,Quito,Pichincha,A,14,49.95,False
2015-02-21,47,CLEANING,2635.0,0,Quito,Pichincha,A,14,49.95,False
2015-02-22,47,CLEANING,3602.0,0,Quito,Pichincha,A,14,49.95,False
2015-02-23,47,CLEANING,2019.0,0,Quito,Pichincha,A,14,49.56,False
2015-02-24,47,CLEANING,1851.0,1,Quito,Pichincha,A,14,48.48,False
2015-02-25,47,CLEANING,1839.0,0,Quito,Pichincha,A,14,50.25,False
2015-02-26,47,CLEANING,1363.0,1,Quito,Pichincha,A,14,47.65,False
2015-02-27,47,CLEANING,1935.0,1,Quito,Pichincha,A,14,49.84,False
2015-02-28,47,CLEANING,3131.0,0,Quito,Pichincha,A,14,49.84,False
2015-03-01,47,CLEANING,4811.0,0,Quito,Pichincha,A,14,49.84,False
2015-03-02,47,CLEANING,2802.0,0,Quito,Pichincha,A,14,49.59,True
2015-03-03,47,CLEANING,3101.0,2,Quito,Pichincha,A,14,50.43,False
2015-03-04,47,CLEANING,2106.0,0,Quito,Pichincha,A,14,51.53,False
2015-03-05,47,CLEANING,1867.0,1,Quito,Pichincha,A,14,50.76,False
2015-03-06,47,CLEANING,2160.0,3,Quito,Pichincha,A,14,49.61,False
2015-03-07,47,CLEANING,3408.0,1,Quito,Pichincha,A,14,49.61,False
2015-03-08,47,CLEANING,3589.0,3,Quito,Pichincha,A,14,49.61,False
2015-03-09,47,CLEANING,2321.0,1,Quito,Pichincha,A,14,49.95,False
2015-03-10,47,CLEANING,2071.0,1,Quito,Pichincha,A,14,48.42,False
2015-03-11,47,CLEANING,1923.0,2,Quito,Pichincha,A,14,48.06,False
2015-03-12,47,CLEANING,1600.0,1,Quito,Pichincha,A,14,47.12,False
2015-03-13,47,CLEANING,1967.0,3,Quito,Pichincha,A,14,44.88,False
2015-03-14,47,CLEANING,2826.0,1,Quito,Pichincha,A,14,44.88,False
2015-03-15,47,CLEANING,3622.0,2,Quito,Pichincha,A,14,44.88,False
2015-03-16,47,CLEANING,2111.0,2,Quito,Pichincha,A,14,43.93,False
2015-03-17,47,CLEANING,1794.0,1,Quito,Pichincha,A,14,43.39,False
2015-03-18,47,CLEANING,1846.0,2,Quito,Pichincha,A,14,44.63,False
2015-03-19,47,CLEANING,1441.0,3,Quito,Pichincha,A,14,44.02,False
2015-03-20,47,CLEANING,2071.0,1,Quito,Pichincha,A,14,46.0,False
2015-03-21,47,CLEANING,2752.0,2,Quito,Pichincha,A,14,46.0,False
2015-03-22,47,CLEANING,3234.0,3,Quito,Pichincha,A,14,46.0,False
2015-03-23,47,CLEANING,2082.0,2,Quito,Pichincha,A,14,47.4,False
2015-03-24,47,CLEANING,2078.0,1,Quito,Pichincha,A,14,47.03,False
2015-03-25,47,CLEANING,1841.0,3,Quito,Pichincha,A,14,48.75,False
2015-03-26,47,CLEANING,1375.0,0,Quito,Pichincha,A,14,51.41,False
2015-03-27,47,CLEANING,1708.0,3,Quito,Pichincha,A,14,48.83,False
2015-03-28,47,CLEANING,2813.0,2,Quito,Pichincha,A,14,48.83,False
2015-03-29,47,CLEANING,3046.0,2,Quito,Pichincha,A,14,48.83,False
2015-03-30,47,CLEANING,1909.0,3,Quito,Pichincha,A,14,48.66,False
2015-03-31,47,CLEANING,1784.0,3,Quito,Pichincha,A,14,47.72,False
2015-04-01,47,CLEANING,2433.0,2,Quito,Pichincha,A,14,50.12,True
2015-04-02,47,CLEANING,2036.0,4,Quito,Pichincha,A,14,49.13,False
2015-04-03,47,CLEANING,2502.0,1,Quito,Pichincha,A,14,49.13,True
2015-04-04,47,CLEANING,3471.0,3,Quito,Pichincha,A,14,49.13,False
2015-04-05,47,CLEANING,4049.0,2,Quito,Pichincha,A,14,49.13,False
2015-04-06,47,CLEANING,2605.0,3,Quito,Pichincha,A,14,52.08,False
2015-04-07,47,CLEANING,2138.0,2,Quito,Pichincha,A,14,53.95,False
2015-04-08,47,CLEANING,2199.0,2,Quito,Pichincha,A,14,50.44,False
2015-04-09,47,CLEANING,1793.0,3,Quito,Pichincha,A,14,50.79,False
2015-04-10,47,CLEANING,1850.0,1,Quito,Pichincha,A,14,51.63,False
2015-04-11,47,CLEANING,2997.0,2,Quito,Pichincha,A,14,51.63,False
2015-04-12,47,CLEANING,3486.0,3,Quito,Pichincha,A,14,51.63,True
2015-04-13,47,CLEANING,1960.0,3,Quito,Pichincha,A,14,51.95,False
2015-04-14,47,CLEANING,1541.0,3,Quito,Pichincha,A,14,53.3,True
2015-04-15,47,CLEANING,2099.0,2,Quito,Pichincha,A,14,56.25,False
2015-04-16,47,CLEANING,1820.0,8,Quito,Pichincha,A,14,56.69,False
2015-04-17,47,CLEANING,2204.0,10,Quito,Pichincha,A,14,55.71,False
2015-04-18,47,CLEANING,3193.0,8,Quito,Pichincha,A,14,55.71,False
2015-04-19,47,CLEANING,3867.0,9,Quito,Pichincha,A,14,55.71,False
2015-04-20,47,CLEANING,2346.0,9,Quito,Pichincha,A,14,56.37,False
2015-04-21,47,CLEANING,1975.0,7,Quito,Pichincha,A,14,55.58,True
2015-04-22,47,CLEANING,1970.0,6,Quito,Pichincha,A,14,56.17,False
2015-04-23,47,CLEANING,2325.0,4,Quito,Pichincha,A,14,56.59,False
2015-04-24,47,CLEANING,1828.0,5,Quito,Pichincha,A,14,55.98,False
2015-04-25,47,CLEANING,2792.0,5,Quito,Pichincha,A,14,55.98,False
2015-04-26,47,CLEANING,2895.0,8,Quito,Pichincha,A,14,55.98,False
2015-04-27,47,CLEANING,1752.0,4,Quito,Pichincha,A,14,55.56,False
2015-04-28,47,CLEANING,1545.0,6,Quito,Pichincha,A,14,57.05,False
2015-04-29,47,CLEANING,1409.0,5,Quito,Pichincha,A,14,58.55,False
2015-04-30,47,CLEANING,1919.0,5,Quito,Pichincha,A,14,59.62,False
2015-05-01,47,CLEANING,3406.0,4,Quito,Pichincha,A,14,59.1,True
2015-05-02,47,CLEANING,3397.0,5,Quito,Pichincha,A,14,59.1,False
2015-05-03,47,CLEANING,3889.0,4,Quito,Pichincha,A,14,59.1,False
2015-05-04,47,CLEANING,2487.0,5,Quito,Pichincha,A,14,58.92,False
2015-05-05,47,CLEANING,2220.0,4,Quito,Pichincha,A,14,60.38,False
2015-05-06,47,CLEANING,2190.0,5,Quito,Pichincha,A,14,60.93,False
2015-05-07,47,CLEANING,1739.0,3,Quito,Pichincha,A,14,58.99,False
2015-05-08,47,CLEANING,1882.0,4,Quito,Pichincha,A,14,59.41,False
2015-05-09,47,CLEANING,2694.0,2,Quito,Pichincha,A,14,59.41,True
2015-05-10,47,CLEANING,2269.0,1,Quito,Pichincha,A,14,59.41,True
2015-05-11,47,CLEANING,2047.0,2,Quito,Pichincha,A,14,59.23,False
2015-05-12,47,CLEANING,1791.0,3,Quito,Pichincha,A,14,60.72,True
2015-05-13,47,CLEANING,1740.0,2,Quito,Pichincha,A,14,60.5,False
2015-05-14,47,CLEANING,1342.0,8,Quito,Pichincha,A,14,59.89,False
2015-05-15,47,CLEANING,1837.0,5,Quito,Pichincha,A,14,59.73,False
2015-05-16,47,CLEANING,3254.0,5,Quito,Pichincha,A,14,59.73,False
2015-05-17,47,CLEANING,3628.0,8,Quito,Pichincha,A,14,59.73,False
2015-05-18,47,CLEANING,2037.0,3,Quito,Pichincha,A,14,59.44,False
2015-05-19,47,CLEANING,1734.0,2,Quito,Pichincha,A,14,57.3,False
2015-05-20,47,CLEANING,2736.0,4,Quito,Pichincha,A,14,58.96,False
2015-05-21,47,CLEANING,1514.0,5,Quito,Pichincha,A,14,60.18,False
2015-05-22,47,CLEANING,1999.0,5,Quito,Pichincha,A,14,58.88,False
2015-05-23,47,CLEANING,2704.0,4,Quito,Pichincha,A,14,58.88,False
2015-05-24,47,CLEANING,3110.0,6,Quito,Pichincha,A,14,58.88,True
2015-05-25,47,CLEANING,2001.0,3,Quito,Pichincha,A,14,58.88,False
2015-05-26,47,CLEANING,1568.0,2,Quito,Pichincha,A,14,57.29,False
2015-05-27,47,CLEANING,1698.0,3,Quito,Pichincha,A,14,57.51,False
2015-05-28,47,CLEANING,1363.0,2,Quito,Pichincha,A,14,57.69,False
2015-05-29,47,CLEANING,1882.0,3,Quito,Pichincha,A,14,60.25,False
2015-05-30,47,CLEANING,3299.0,4,Quito,Pichincha,A,14,60.25,False
2015-05-31,47,CLEANING,4107.0,7,Quito,Pichincha,A,14,60.25,False
2015-06-01,47,CLEANING,2881.0,7,Quito,Pichincha,A,14,60.24,False
2015-06-02,47,CLEANING,2574.0,5,Quito,Pichincha,A,14,61.3,False
2015-06-03,47,CLEANING,2305.0,6,Quito,Pichincha,A,14,59.67,False
2015-06-04,47,CLEANING,2052.0,5,Quito,Pichincha,A,14,58.0,False
2015-06-05,47,CLEANING,2155.0,7,Quito,Pichincha,A,14,59.11,False
2015-06-06,47,CLEANING,3119.0,7,Quito,Pichincha,A,14,59.11,False
2015-06-07,47,CLEANING,3876.0,4,Quito,Pichincha,A,14,59.11,False
2015-06-08,47,CLEANING,2152.0,4,Quito,Pichincha,A,14,58.15,False
2015-06-09,47,CLEANING,1905.0,3,Quito,Pichincha,A,14,60.15,False
2015-06-10,47,CLEANING,1931.0,5,Quito,Pichincha,A,14,61.36,False
2015-06-11,47,CLEANING,1327.0,4,Quito,Pichincha,A,14,60.74,False
2015-06-12,47,CLEANING,1836.0,3,Quito,Pichincha,A,14,59.96,False
2015-06-13,47,CLEANING,2631.0,5,Quito,Pichincha,A,14,59.96,False
2015-06-14,47,CLEANING,2906.0,4,Quito,Pichincha,A,14,59.96,False
2015-06-15,47,CLEANING,1857.0,4,Quito,Pichincha,A,14,59.53,False
2015-06-16,47,CLEANING,2110.0,5,Quito,Pichincha,A,14,60.01,False
2015-06-17,47,CLEANING,2029.0,6,Quito,Pichincha,A,14,59.89,False
2015-06-18,47,CLEANING,1463.0,5,Quito,Pichincha,A,14,60.41,False
2015-06-19,47,CLEANING,1911.0,5,Quito,Pichincha,A,14,59.62,False
2015-06-20,47,CLEANING,2666.0,7,Quito,Pichincha,A,14,59.62,False
2015-06-21,47,CLEANING,2212.0,9,Quito,Pichincha,A,14,59.62,False
2015-06-22,47,CLEANING,2170.0,8,Quito,Pichincha,A,14,60.01,False
2015-06-23,47,CLEANING,1773.0,6,Quito,Pichincha,A,14,61.05,True
2015-06-24,47,CLEANING,1952.0,10,Quito,Pichincha,A,14,60.01,False
2015-06-25,47,CLEANING,1590.0,5,Quito,Pichincha,A,14,59.59,True
2015-06-26,47,CLEANING,1652.0,1,Quito,Pichincha,A,14,59.41,False
2015-06-27,47,CLEANING,2852.0,2,Quito,Pichincha,A,14,59.41,False
2015-06-28,47,CLEANING,3239.0,4,Quito,Pichincha,A,14,59.41,False
2015-06-29,47,CLEANING,1941.0,2,Quito,Pichincha,A,14,58.34,False
2015-06-30,47,CLEANING,2691.0,3,Quito,Pichincha,A,14,59.48,False
2015-07-01,47,CLEANING,2905.0,5,Quito,Pichincha,A,14,56.94,False
2015-07-02,47,CLEANING,2257.0,2,Quito,Pichincha,A,14,56.93,False
2015-07-03,47,CLEANING,2453.0,4,Quito,Pichincha,A,14,56.93,True
2015-07-04,47,CLEANING,3451.0,6,Quito,Pichincha,A,14,56.93,False
2015-07-05,47,CLEANING,3821.0,4,Quito,Pichincha,A,14,56.93,False
2015-07-06,47,CLEANING,2090.0,3,Quito,Pichincha,A,14,52.48,False
2015-07-07,47,CLEANING,1723.0,4,Quito,Pichincha,A,14,52.33,False
2015-07-08,47,CLEANING,2359.0,3,Quito,Pichincha,A,14,51.61,False
2015-07-09,47,CLEANING,1863.0,3,Quito,Pichincha,A,14,52.76,False
2015-07-10,47,CLEANING,1989.0,5,Quito,Pichincha,A,14,52.74,False
2015-07-11,47,CLEANING,2506.0,4,Quito,Pichincha,A,14,52.74,False
2015-07-12,47,CLEANING,3042.0,2,Quito,Pichincha,A,14,52.74,False
2015-07-13,47,CLEANING,1873.0,3,Quito,Pichincha,A,14,52.19,False
2015-07-14,47,CLEANING,1764.0,2,Quito,Pichincha,A,14,53.05,False
2015-07-15,47,CLEANING,1755.0,2,Quito,Pichincha,A,14,51.4,False
2015-07-16,47,CLEANING,1713.0,1,Quito,Pichincha,A,14,50.9,False
2015-07-17,47,CLEANING,1939.0,1,Quito,Pichincha,A,14,50.88,False
2015-07-18,47,CLEANING,2494.0,1,Quito,Pichincha,A,14,50.88,False
2015-07-19,47,CLEANING,2941.0,1,Quito,Pichincha,A,14,50.88,False
2015-07-20,47,CLEANING,2096.0,1,Quito,Pichincha,A,14,50.11,False
2015-07-21,47,CLEANING,1605.0,2,Quito,Pichincha,A,14,50.59,False
2015-07-22,47,CLEANING,1557.0,1,Quito,Pichincha,A,14,49.27,False
2015-07-23,47,CLEANING,1600.0,4,Quito,Pichincha,A,14,48.11,True
2015-07-24,47,CLEANING,1825.0,3,Quito,Pichincha,A,14,47.98,True
2015-07-25,47,CLEANING,2199.0,1,Quito,Pichincha,A,14,47.98,True
2015-07-26,47,CLEANING,2939.0,1,Quito,Pichincha,A,14,47.98,False
2015-07-27,47,CLEANING,1875.0,3,Quito,Pichincha,A,14,47.17,False
2015-07-28,47,CLEANING,1473.0,2,Quito,Pichincha,A,14,47.97,False
2015-07-29,47,CLEANING,1651.0,2,Quito,Pichincha,A,14,48.77,False
2015-07-30,47,CLEANING,2144.0,2,Quito,Pichincha,A,14,48.53,False
2015-07-31,47,CLEANING,2029.0,2,Quito,Pichincha,A,14,47.11,False
2015-08-01,47,CLEANING,3449.0,4,Quito,Pichincha,A,14,47.11,False
2015-08-02,47,CLEANING,3481.0,1,Quito,Pichincha,A,14,47.11,False
2015-08-03,47,CLEANING,2785.0,2,Quito,Pichincha,A,14,45.25,False
2015-08-04,47,CLEANING,2290.0,2,Quito,Pichincha,A,14,45.75,False
2015-08-05,47,CLEANING,1975.0,5,Quito,Pichincha,A,14,45.13,True
2015-08-06,47,CLEANING,1828.0,3,Quito,Pichincha,A,14,44.69,False
2015-08-07,47,CLEANING,1909.0,2,Quito,Pichincha,A,14,43.87,False
2015-08-08,47,CLEANING,2385.0,2,Quito,Pichincha,A,14,43.87,False
2015-08-09,47,CLEANING,2023.0,2,Quito,Pichincha,A,14,43.87,False
2015-08-10,47,CLEANING,2517.0,3,Quito,Pichincha,A,14,44.94,True
2015-08-11,47,CLEANING,1657.0,4,Quito,Pichincha,A,14,43.11,False
2015-08-12,47,CLEANING,1787.0,4,Quito,Pichincha,A,14,43.22,False
2015-08-13,47,CLEANING,1770.0,3,Quito,Pichincha,A,14,42.27,False
2015-08-14,47,CLEANING,1989.0,4,Quito,Pichincha,A,14,42.45,False
2015-08-15,47,CLEANING,2794.0,3,Quito,Pichincha,A,14,42.45,True
2015-08-16,47,CLEANING,3387.0,4,Quito,Pichincha,A,14,42.45,False
2015-08-17,47,CLEANING,2166.0,3,Quito,Pichincha,A,14,41.93,False
2015-08-18,47,CLEANING,1707.0,3,Quito,Pichincha,A,14,42.58,False
2015-08-19,47,CLEANING,1906.0,3,Quito,Pichincha,A,14,40.75,False
2015-08-20,47,CLEANING,1855.0,2,Quito,Pichincha,A,14,41.0,False
2015-08-21,47,CLEANING,1946.0,3,Quito,Pichincha,A,14,40.45,False
2015-08-22,47,CLEANING,2360.0,3,Quito,Pichincha,A,14,40.45,False
2015-08-23,47,CLEANING,2953.0,3,Quito,Pichincha,A,14,40.45,False
2015-08-24,47,CLEANING,1970.0,3,Quito,Pichincha,A,14,38.22,True
2015-08-25,47,CLEANING,1878.0,2,Quito,Pichincha,A,14,39.15,False
2015-08-26,47,CLEANING,1655.0,3,Quito,Pichincha,A,14,38.5,False
2015-08-27,47,CLEANING,2240.0,3,Quito,Pichincha,A,14,42.47,False
2015-08-28,47,CLEANING,1817.0,2,Quito,Pichincha,A,14,45.29,False
2015-08-29,47,CLEANING,2732.0,3,Quito,Pichincha,A,14,45.29,False
2015-08-30,47,CLEANING,3321.0,3,Quito,Pichincha,A,14,45.29,False
2015-08-31,47,CLEANING,2638.0,3,Quito,Pichincha,A,14,49.2,False
2015-09-01,47,CLEANING,2979.0,3,Quito,Pichincha,A,14,45.38,False
2015-09-02,47,CLEANING,2767.0,1,Quito,Pichincha,A,14,46.3,False
2015-09-03,47,CLEANING,2304.0,5,Quito,Pichincha,A,14,46.75,False
2015-09-04,47,CLEANING,2362.0,4,Quito,Pichincha,A,14,46.02,False
2015-09-05,47,CLEANING,3767.0,6,Quito,Pichincha,A,14,46.02,False
2015-09-06,47,CLEANING,3755.0,5,Quito,Pichincha,A,14,46.02,False
2015-09-07,47,CLEANING,2507.0,3,Quito,Pichincha,A,14,46.02,False
2015-09-08,47,CLEANING,2059.0,4,Quito,Pichincha,A,14,45.92,False
2015-09-09,47,CLEANING,2120.0,5,Quito,Pichincha,A,14,44.13,False
2015-09-10,47,CLEANING,1485.0,5,Quito,Pichincha,A,14,45.85,False
2015-09-11,47,CLEANING,1879.0,5,Quito,Pichincha,A,14,44.75,False
2015-09-12,47,CLEANING,2709.0,4,Quito,Pichincha,A,14,44.75,False
2015-09-13,47,CLEANING,3264.0,3,Quito,Pichincha,A,14,44.75,False
2015-09-14,47,CLEANING,1847.0,4,Quito,Pichincha,A,14,44.07,False
2015-09-15,47,CLEANING,1827.0,4,Quito,Pichincha,A,14,44.58,False
2015-09-16,47,CLEANING,1991.0,5,Quito,Pichincha,A,14,47.12,False
2015-09-17,47,CLEANING,1620.0,5,Quito,Pichincha,A,14,46.93,False
2015-09-18,47,CLEANING,1998.0,6,Quito,Pichincha,A,14,44.71,False
2015-09-19,47,CLEANING,3110.0,5,Quito,Pichincha,A,14,44.71,False
2015-09-20,47,CLEANING,3423.0,5,Quito,Pichincha,A,14,44.71,False
2015-09-21,47,CLEANING,2196.0,5,Quito,Pichincha,A,14,46.67,False
2015-09-22,47,CLEANING,1737.0,5,Quito,Pichincha,A,14,46.17,False
2015-09-23,47,CLEANING,1878.0,5,Quito,Pichincha,A,14,44.53,False
2015-09-24,47,CLEANING,1750.0,4,Quito,Pichincha,A,14,44.94,False
2015-09-25,47,CLEANING,1862.0,4,Quito,Pichincha,A,14,45.55,False
2015-09-26,47,CLEANING,2951.0,5,Quito,Pichincha,A,14,45.55,False
2015-09-27,47,CLEANING,3413.0,4,Quito,Pichincha,A,14,45.55,False
2015-09-28,47,CLEANING,1757.0,4,Quito,Pichincha,A,14,44.4,True
2015-09-29,47,CLEANING,2485.0,4,Quito,Pichincha,A,14,45.24,False
2015-09-30,47,CLEANING,2027.0,6,Quito,Pichincha,A,14,45.06,False
2015-10-01,47,CLEANING,2496.0,3,Quito,Pichincha,A,14,44.75,False
2015-10-02,47,CLEANING,2818.0,3,Quito,Pichincha,A,14,45.54,False
2015-10-03,47,CLEANING,4244.0,3,Quito,Pichincha,A,14,45.54,False
2015-10-04,47,CLEANING,4399.0,3,Quito,Pichincha,A,14,45.54,False
2015-10-05,47,CLEANING,2474.0,2,Quito,Pichincha,A,14,46.28,False
2015-10-06,47,CLEANING,2039.0,2,Quito,Pichincha,A,14,48.53,False
2015-10-07,47,CLEANING,2023.0,2,Quito,Pichincha,A,14,47.86,True
2015-10-08,47,CLEANING,1456.0,4,Quito,Pichincha,A,14,49.46,False
2015-10-09,47,CLEANING,2872.0,3,Quito,Pichincha,A,14,49.67,True
2015-10-10,47,CLEANING,2721.0,3,Quito,Pichincha,A,14,49.67,False
2015-10-11,47,CLEANING,3185.0,3,Quito,Pichincha,A,14,49.67,False
2015-10-12,47,CLEANING,1924.0,4,Quito,Pichincha,A,14,47.09,False
2015-10-13,47,CLEANING,1500.0,4,Quito,Pichincha,A,14,46.7,False
2015-10-14,47,CLEANING,1944.0,4,Quito,Pichincha,A,14,46.63,False
2015-10-15,47,CLEANING,1677.0,4,Quito,Pichincha,A,14,46.38,False
2015-10-16,47,CLEANING,2194.0,3,Quito,Pichincha,A,14,47.3,False
2015-10-17,47,CLEANING,3245.0,4,Quito,Pichincha,A,14,47.3,False
2015-10-18,47,CLEANING,3348.0,4,Quito,Pichincha,A,14,47.3,False
2015-10-19,47,CLEANING,2110.0,3,Quito,Pichincha,A,14,45.91,False
2015-10-20,47,CLEANING,2074.0,2,Quito,Pichincha,A,14,45.84,False
