date,store_nbr,family,unit_sales,expected_sales,residual,residual_z,n_items_on_promo,is_holiday,is_disruption_shock,composite_risk_score
2015-11-02,47,MEATS,1040.403,733.1935000000001,307.20949999999993,2.017861470996985,0,True,False,64.65416756293507
2015-11-03,47,MEATS,1190.872,624.727,566.1450000000001,3.707918290101663,0,True,False,66.04273164976867
2015-11-04,47,MEATS,969.596,680.5840000000001,289.01199999999994,1.6742594405658655,0,False,False,68.87629157534309
2015-11-05,47,MEATS,590.155,615.2445,-25.089500000000044,-0.3135323116414374,0,False,False,69.88461561091555
2015-11-06,47,MEATS,1491.5800000000002,1337.022,154.55800000000022,0.7972581204943919,50,True,False,69.87313222724116
2015-11-07,47,MEATS,1048.527,1067.7115,-19.184499999999844,-0.2954789278331821,0,True,False,69.93905801364161
2015-11-08,47,MEATS,1214.51,1099.6185,114.89149999999997,0.5283477552018588,0,False,False,69.25805057818026
2015-11-09,47,MEATS,686.059,738.533,-52.474000000000046,-0.5132758288660697,0,False,False,68.60916415637305
2015-11-10,47,MEATS,590.376,657.4490000000001,-67.07300000000009,-0.5945468330647399,0,True,False,68.62885878036846
2015-11-11,47,MEATS,624.512,680.5840000000001,-56.07200000000012,-0.5214510603085133,0,True,False,68.90114656543467
2015-11-12,47,MEATS,650.696,615.2445,35.45150000000001,0.0577070618574717,0,True,False,69.23102241513952
2015-11-13,47,MEATS,1428.963,1436.3535000000002,-7.390500000000202,-0.2149700431835894,53,False,False,69.10169205942867
2015-11-14,47,MEATS,918.192,1067.7115,-149.51949999999988,-1.1068368589884712,1,False,False,68.94865005528476
2015-11-15,47,MEATS,1130.76,1105.096,25.663999999999987,0.0061367260833974,0,False,False,69.28278542558166
2015-11-16,47,MEATS,784.443,721.779,62.66399999999999,0.2299798777243863,1,False,False,68.90915747008157
2015-11-17,47,MEATS,657.583,623.615,33.96799999999996,0.049018820122343,1,False,False,68.83838545719864
2015-11-18,47,MEATS,771.168,670.7,100.46799999999996,0.4589158531099313,0,False,False,68.60633292764584
2015-11-19,47,MEATS,590.644,639.1949999999999,-48.55099999999993,-0.474560462169445,0,False,False,68.81116108646029
2015-11-20,47,MEATS,1417.445,1460.2715,-42.82650000000013,-0.4526039904068577,54,False,False,68.23802159623334
2015-11-21,47,MEATS,1040.576,1063.5575,-22.98149999999987,-0.3296001753440881,1,False,False,68.15149400158275
2015-11-22,47,MEATS,1036.517,1105.096,-68.57899999999995,-0.6303800015114523,0,False,False,67.08348671063244
2015-11-23,47,MEATS,762.635,721.779,40.856,0.0653964638662428,1,False,False,67.15288084808385
2015-11-24,47,MEATS,593.01,650.799,-57.78899999999999,-0.5647630703321154,1,False,False,67.14095242180682
2015-11-25,47,MEATS,627.635,722.8365,-95.2015,-0.7989064430084842,0,False,False,66.67452428608853
2015-11-26,47,MEATS,522.137,609.169,-87.03200000000004,-0.7443783187273106,0,False,False,66.64387262718107
2015-11-27,47,MEATS,1173.542,1460.2715,-286.72950000000014,-2.037552786415345,50,True,False,65.97657658632473
2015-11-28,47,MEATS,952.636,1044.5515,-91.91550000000008,-0.7482161256341632,0,False,False,66.92170906576216
2015-11-29,47,MEATS,1129.613,1074.089,55.52400000000012,0.1788571938484597,0,False,False,66.67748218198551
2015-11-30,47,MEATS,765.889,735.8975,29.991499999999974,0.017314729103849,0,True,False,65.6917154304717
2015-12-01,47,MEATS,877.445,625.2964999999999,252.14850000000013,1.4988298573465302,0,False,False,47.89027142727932
2015-12-02,47,MEATS,920.812,722.8365,197.9755,1.15597082508908,0,False,False,47.49067020145994
2015-12-03,47,MEATS,769.596,590.3995,179.1965,1.0372603722575109,1,False,False,47.42549080354421
2015-12-04,47,MEATS,1520.734,1423.204,97.52999999999996,0.5146919251307499,51,False,False,46.7262572792301
2015-12-05,47,MEATS,1041.757,1008.6675,33.089500000000044,0.0974773757496716,1,True,False,45.75404813752106
2015-12-06,47,MEATS,1206.367,1120.6370000000002,85.72999999999979,0.465173040687963,1,True,False,44.90466501452238
2015-12-07,47,MEATS,776.341,764.262,12.079000000000065,-0.0462492099767423,0,False,False,45.3655945033571
2015-12-08,47,MEATS,659.133,625.2964999999999,33.836500000000115,0.0915249731143413,0,True,False,44.421412481830345
2015-12-09,47,MEATS,738.502,731.72,6.781999999999925,-0.0885148089830744,2,False,False,43.56853647238227
2015-12-10,47,MEATS,625.158,590.3995,34.758500000000026,0.0971459242995058,0,False,False,43.053040294577485
2015-12-11,47,MEATS,1280.717,1423.204,-142.48699999999985,-1.1655081809352474,48,False,False,41.65843027864367
2015-12-12,47,MEATS,918.416,1041.1665,-122.7505,-1.0057099165098613,0,False,False,42.49192057813509
2015-12-13,47,MEATS,1122.823,1130.1865,-7.363499999999931,-0.1862859987210886,1,False,False,42.77506509127911
2015-12-14,47,MEATS,783.545,764.262,19.283000000000012,-0.0050557172003229,1,False,False,42.69598292241093
2015-12-15,47,MEATS,753.623,658.358,95.2650000000001,0.5179461013801574,0,False,False,41.83669847682573
2015-12-16,47,MEATS,774.66,754.835,19.82499999999993,-0.0109674700734505,1,False,False,42.64510919314734
2015-12-17,47,MEATS,710.492,590.3995,120.09249999999996,0.6793926665785172,1,False,False,41.96326511929212
2015-12-18,47,MEATS,1599.7089999999998,1355.181,244.5279999999998,1.5283535544980014,52,False,False,42.479493910482
2015-12-19,47,MEATS,965.873,1008.6675,-42.79449999999997,-0.4642183266375004,0,False,False,43.223905915253766
2015-12-20,47,MEATS,837.068,1126.218,-289.1500000000001,-2.1395876160676672,0,False,False,42.36052051849516
2015-12-21,47,MEATS,1074.126,771.115,303.011,1.8902448096794413,0,True,False,44.07053177998901
2015-12-22,47,MEATS,998.606,658.358,340.24800000000005,2.0762261595043494,1,True,False,45.39024969938423
2015-12-23,47,MEATS,987.098,754.835,232.26299999999992,1.3093421399026417,1,True,False,47.13215849462967
2015-12-24,47,MEATS,746.7620000000001,607.9010000000001,138.861,0.691067487814981,2,True,False,47.89354357063264
2015-12-26,47,MEATS,1180.11,971.316,208.79399999999987,1.1214316958158874,1,True,False,47.89727151688744
2015-12-27,47,MEATS,998.722,1126.218,-127.4960000000001,-1.0258177046320518,1,False,False,48.49590120232726
2015-12-28,47,MEATS,938.799,779.943,158.856,0.7941252839066743,0,False,False,49.32539570440699
2015-12-29,47,MEATS,902.939,706.378,196.56099999999992,1.0156568796391896,0,False,False,49.97577531298568
2015-12-30,47,MEATS,921.545,772.914,148.63099999999997,0.694300910527839,1,False,False,50.68520598662182
2015-12-31,47,MEATS,526.695,637.927,-111.23199999999996,-0.942886578999304,0,True,False,51.00413002698957
2016-01-02,47,MEATS,1578.81,1003.2245,575.5854999999999,3.3789832874152688,0,False,True,50.41036116273592
2016-01-03,47,MEATS,1487.88,1126.218,361.662,1.9647528336412992,0,False,False,65.76131652034225
2016-01-04,47,MEATS,687.762,779.943,-92.18100000000004,-0.7867120886751722,0,False,False,65.80266150655865
2016-01-05,47,MEATS,1050.771,706.378,344.3929999999999,1.836091322302812,0,False,False,65.96166359586454
2016-01-06,47,MEATS,928.307,772.914,155.39300000000003,0.6637103087665669,1,False,False,66.92289778400809
2016-01-07,47,MEATS,856.064,637.927,218.13699999999997,1.0238290166661983,1,False,False,67.22532770027448
2016-01-08,47,MEATS,1667.894,1423.204,244.69000000000003,1.1664047038453802,53,False,False,67.00867155382491
2016-01-09,47,MEATS,1245.749,1003.2245,242.5245,1.1301025907148248,1,False,False,67.64771368622392
2016-01-10,47,MEATS,1209.575,1126.218,83.35699999999997,0.2267780816008078,1,False,False,66.16261762293516
2016-01-11,47,MEATS,900.449,779.943,120.50599999999996,0.4395018014578386,1,False,False,66.37251727352943
2016-01-12,47,MEATS,660.013,815.5340000000001,-155.52100000000007,-1.2454737073483748,2,False,False,65.6432289693538
2016-01-13,47,MEATS,799.186,847.736,-48.54999999999996,-0.5808653964232202,3,False,False,66.4707718611845
2016-01-14,47,MEATS,608.379,667.825,-59.446000000000026,-0.6489052941378074,1,False,False,66.6505995322147
2016-01-15,47,MEATS,1427.6989999999998,1460.2715,-32.57250000000022,-0.4801213574616887,52,False,False,67.34191792093763
2016-01-16,47,MEATS,1075.853,1041.1665,34.686500000000024,-0.078264382359292,1,False,False,67.25762508577033
2016-01-17,47,MEATS,1143.455,1126.218,17.236999999999853,-0.1704096176411176,1,False,False,66.20340112645596
2016-01-18,47,MEATS,752.741,779.943,-27.202,-0.4349439917160922,2,False,False,66.0093517135094
2016-01-19,47,MEATS,615.627,815.5340000000001,-199.90700000000012,-1.4698216479858788,1,False,False,65.85187078655359
2016-01-20,47,MEATS,771.74,859.999,-88.25900000000001,-0.7789984326865469,3,False,False,66.7860409743495
2016-01-21,47,MEATS,609.414,667.825,-58.41100000000006,-0.586909650769994,0,False,False,67.7946281375713
2016-01-22,47,MEATS,1429.557,1428.331,1.2260000000001128,-0.214786809639107,52,False,False,67.86086381937851
2016-01-23,47,MEATS,993.409,1058.805,-65.39600000000007,-0.6279733170239324,0,False,False,67.09465374391903
2016-01-24,47,MEATS,1092.971,1136.534,-43.5630000000001,-0.509033672908184,0,False,False,66.45148491111937
2016-01-25,47,MEATS,732.937,779.943,-47.00599999999997,-0.5256670673988995,0,False,False,67.17690088452323
2016-01-26,47,MEATS,607.1659999999999,815.5340000000001,-208.36800000000017,-1.4999122554430495,0,False,False,67.56083084953546
2016-01-27,47,MEATS,590.19,859.999,-269.809,-1.839378548733587,1,False,False,68.99896168355497
2016-01-28,47,MEATS,576.132,667.825,-91.6930000000001,-0.7537330194153735,0,False,False,69.2217285150142
2016-01-29,47,MEATS,1404.388,1428.628,-24.24000000000001,-0.3543605003597677,51,False,False,69.23542279499256
2016-01-30,47,MEATS,1159.583,1058.805,100.77800000000002,0.3800201869705964,0,False,False,68.51381748075045
2016-01-31,47,MEATS,1154.936,1133.139,21.7969999999998,-0.1130489699716547,0,False,False,67.61106586399902
2016-02-01,47,MEATS,933.941,779.943,153.99800000000005,0.6797362674404817,0,False,False,67.22403364972736
2016-02-02,47,MEATS,858.346,706.818,151.52800000000002,0.6472830760508493,0,False,False,66.79286547936717
2016-02-03,47,MEATS,786.651,786.923,-0.2720000000000482,-0.27441163013511,0,False,False,65.82913208960903
2016-02-04,47,MEATS,668.891,617.2860000000001,51.60499999999991,0.0915268247338534,0,False,False,62.80390742981216
2016-02-05,47,MEATS,1540.738,1428.628,112.11000000000011,0.5161752465906368,53,False,False,61.39507498416561
2016-02-06,47,MEATS,1020.496,1117.718,-97.2220000000001,-0.8965368881288814,0,False,False,61.55209598024343
2016-02-07,47,MEATS,804.972,1133.139,-328.16700000000014,-2.42278690657026,0,False,False,61.64195910575357
2016-02-08,47,MEATS,816.883,841.997,-25.11399999999992,-0.3601238075893852,0,True,False,63.582100359728166
2016-02-09,47,MEATS,952.919,805.9845,146.93449999999996,0.7670976537250932,0,True,False,63.50142317427655
2016-02-10,47,MEATS,777.779,792.9185,-15.139499999999998,-0.2995007473241066,0,False,False,63.71692040299586
2016-02-11,47,MEATS,534.552,639.1524999999999,-104.6004999999999,-0.884933088176806,0,False,False,63.47526637376091
2016-02-12,47,MEATS,1467.383,1475.1455,-7.762500000000045,-0.251712301730254,51,False,False,63.92294069627136
2016-02-13,47,MEATS,925.202,1117.718,-192.51600000000008,-1.4452099785836086,0,False,False,64.07198469222949
2016-02-14,47,MEATS,1000.153,1118.213,-118.05999999999996,-0.9390606427536066,0,False,False,65.15877912934884
2016-02-15,47,MEATS,778.325,858.6659999999999,-80.3409999999999,-0.7013547808668736,0,False,False,65.01181956383118
2016-02-16,47,MEATS,831.146,880.6424999999999,-49.49649999999997,-0.4944095775297008,0,False,False,65.61214126431621
2016-02-17,47,MEATS,799.576,792.9185,6.657500000000027,-0.1267455677648565,0,False,False,65.87907026481456
2016-02-18,47,MEATS,552.913,608.8965000000001,-55.98350000000005,-0.5254266771681105,0,False,False,65.94866282073765
2016-02-19,47,MEATS,1507.626,1448.47,59.15599999999995,0.2220371637851903,51,False,False,66.05464033245516
2016-02-20,47,MEATS,1007.286,1117.718,-110.43200000000012,-0.8708567877460156,0,False,False,65.83841311092687
2016-02-21,47,MEATS,1298.405,1118.213,180.192,0.990958732771294,0,False,False,66.1792258816935
2016-02-22,47,MEATS,810.2,797.604,12.596000000000004,-0.0923111450923587,0,False,False,66.75131268997305
2016-02-23,47,MEATS,615.411,844.746,-229.33500000000004,-1.6374950560063617,0,False,False,66.31763250149987
2016-02-24,47,MEATS,754.115,792.9185,-38.80349999999999,-0.4002638998567136,0,False,False,67.59802275943841
2016-02-25,47,MEATS,621.975,592.2555,29.71950000000004,0.0280697467898209,1,False,False,67.49581122647943
2016-02-26,47,MEATS,1320.5800000000002,1487.5045,-166.92449999999985,-1.218311923755982,53,False,False,66.88691756403124
2016-02-27,47,MEATS,1064.724,1048.1745,16.549499999999853,-0.0575711412587395,1,False,False,67.23916521924134
2016-02-28,47,MEATS,1160.134,1149.1954999999998,10.938500000000204,-0.1163466261273348,1,False,False,65.60966029050397
2016-02-29,47,MEATS,841.441,794.2625,47.17849999999999,0.1086635875555238,1,False,False,65.08541233871415
2016-03-01,47,MEATS,969.637,745.5795,224.0574999999999,1.2453012811747417,0,False,False,65.06436961583788
2016-03-02,47,MEATS,894.515,782.2149999999999,112.30000000000008,0.5093029951061258,1,True,False,66.13972282976313
2016-03-03,47,MEATS,694.095,608.8965000000001,85.19849999999997,0.3499916152092997,1,False,False,65.2535011588427
2016-03-04,47,MEATS,1686.365,1448.47,237.895,1.347790198277715,54,False,False,64.60558751957052
2016-03-05,47,MEATS,1283.298,1042.61,240.6880000000001,1.3549722126478725,1,False,False,64.82636333987372
2016-03-06,47,MEATS,1327.7,1149.1954999999998,178.50450000000023,0.9359274826862234,1,False,False,65.5737184601098
2016-03-07,47,MEATS,871.797,813.5415,58.255499999999984,0.1579266463438118,1,False,False,66.38986450000073
2016-03-08,47,MEATS,792.725,745.5795,47.14549999999997,0.0893918634743587,1,False,False,66.08924895224379
2016-03-09,47,MEATS,750.184,782.2149999999999,-32.03099999999995,-0.4158842669043481,1,False,False,66.14465337720613
2016-03-10,47,MEATS,521.385,608.8965000000001,-87.51150000000007,-0.7628306510406959,1,False,False,66.39370212221853
2016-03-11,47,MEATS,1293.644,1448.47,-154.82600000000002,-1.1796066005160395,50,False,False,66.97415834601303
2016-03-12,47,MEATS,988.692,1042.61,-53.91799999999989,-0.5240254294967384,1,False,False,67.78865865931553
2016-03-13,47,MEATS,1047.82,1149.1954999999998,-101.37549999999987,-0.832265759176573,1,False,False,67.27675277622393
2016-03-14,47,MEATS,789.718,813.5415,-23.82350000000008,-0.3450120064235484,1,False,False,67.19718532147527
2016-03-15,47,MEATS,724.809,811.9355,-87.12650000000008,-0.7434843229582925,1,False,False,67.3342733253798
2016-03-16,47,MEATS,725.284,774.7595,-49.47550000000001,-0.4967480413593665,1,False,False,67.990748459888
2016-03-17,47,MEATS,568.801,592.7729999999999,-23.971999999999863,-0.3259424196005041,0,False,False,67.94580421963168
2016-03-18,47,MEATS,1318.817,1448.47,-129.65300000000002,-0.9873918410574208,50,False,False,68.21115088104783
2016-03-19,47,MEATS,960.837,1013.891,-53.05399999999997,-0.4864994819158129,0,False,False,68.41963947063432
2016-03-20,47,MEATS,1198.192,1123.9535,74.23849999999993,0.3353614580186838,0,False,False,67.58673779423575
2016-03-21,47,MEATS,709.865,813.5415,-103.67650000000005,-0.7991843886626728,0,False,False,67.511339200368
2016-03-22,47,MEATS,566.093,811.9355,-245.8425000000001,-1.7446814804349695,0,False,False,66.4547122494513
2016-03-23,47,MEATS,548.47,765.947,-217.477,-1.5251087102567051,0,False,False,66.46268512159446
2016-03-24,47,MEATS,459.512,572.4665,-112.9545,-0.8194980778296777,0,False,False,65.99282886252574
2016-03-25,47,MEATS,1244.202,1435.8855,-191.68349999999987,-1.3202687121284693,51,True,False,65.54304696534643
2016-03-26,47,MEATS,877.572,1013.891,-136.31899999999996,-0.9259334802883684,0,False,False,66.09949199579786
2016-03-27,47,MEATS,897.139,1157.535,-260.39599999999984,-1.7244610898620534,0,False,False,65.92035436787044
2016-03-28,47,MEATS,698.495,813.5415,-115.04650000000004,-0.7463751598466749,0,False,False,66.49046008292194
2016-03-29,47,MEATS,568.18,811.9355,-243.7555000000001,-1.570132588926798,0,False,False,66.40718148739629
2016-03-30,47,MEATS,690.059,765.947,-75.88800000000003,-0.4392567675969581,0,False,False,66.8542649760398
2016-03-31,47,MEATS,597.8340000000001,560.857,36.97700000000009,0.3135491754383712,0,False,False,66.63104179287991
2016-04-01,47,MEATS,1902.646,1393.9815,508.6644999999999,3.3963444119683106,52,True,False,66.16167081969166
2016-04-02,47,MEATS,1351.209,997.989,353.22,2.4255917847053654,0,False,False,51.074811023082376
2016-04-03,47,MEATS,1225.264,1103.977,121.28700000000003,0.87885555979451,0,False,False,51.4340609786747
2016-04-04,47,MEATS,705.968,799.9590000000001,-93.9910000000001,-0.5753150823259056,0,False,False,51.53924098210047
2016-04-05,47,MEATS,790.302,758.767,31.534999999999968,0.3037280350126646,0,False,False,50.390014464634106
2016-04-06,47,MEATS,802.182,752.1495,50.03250000000003,0.4435558693715536,0,False,False,50.26584255781697
2016-04-07,47,MEATS,660.87,560.857,100.01300000000003,0.8137880864620015,1,False,False,49.76662899833856
2016-04-08,47,MEATS,1599.494,1393.9815,205.51249999999985,1.5902569502982904,52,False,False,49.49097619943376
2016-04-09,47,MEATS,1061.185,997.989,63.19599999999991,0.5812183620302811,1,False,False,49.90399340292469
2016-04-10,47,MEATS,1161.574,1179.163,-17.588999999999942,0.0037303692707699,1,False,False,50.18036985588783
2016-04-11,47,MEATS,711.264,784.0215000000001,-72.75750000000005,-0.3833087845107401,2,False,False,49.769890674964735
2016-04-12,47,MEATS,659.706,757.5554999999999,-97.84949999999992,-0.5736704723976466,4,True,False,49.05362290268729
2016-04-13,47,MEATS,600.31,752.1495,-151.83950000000004,-0.9596187239127244,3,False,False,49.03837987900503
2016-04-14,47,MEATS,574.015,583.3175000000001,-9.302500000000125,0.0792238198467139,3,True,False,49.23880493673721
2016-04-15,47,MEATS,1417.93,1414.103,3.826999999999998,0.1719622232361998,52,False,False,48.90552191271353
2016-04-16,47,MEATS,913.115,1034.2355,-121.1205,-0.7263537050551981,3,True,False,48.98675189952837
2016-04-17,47,MEATS,1029.788,1179.883,-150.09500000000003,-0.9218931482465432,1,True,False,49.47393561271981
2016-04-18,47,MEATS,854.189,750.491,103.69799999999998,0.9090393587932524,2,True,False,49.88478185403567
2016-04-19,47,MEATS,707.578,692.2574999999999,15.320500000000038,0.2533953148214546,3,True,False,49.27118967357174
2016-04-20,47,MEATS,655.259,737.7339999999999,-82.47499999999991,-0.4587149707155218,2,True,False,48.56217716455808
2016-04-21,47,MEATS,553.539,585.9245000000001,-32.38550000000009,-0.0960973814160682,1,True,False,48.3308587557908
2016-04-22,47,MEATS,1416.52,1369.255,47.26499999999987,0.4796595447658257,55,True,False,48.24590716147179
2016-04-23,47,MEATS,1052.556,1024.9385,27.617500000000064,0.3290820895286225,2,True,False,48.1122897193923
2016-04-24,47,MEATS,946.242,1160.854,-214.61200000000008,-1.417738566791959,2,True,False,47.85325118727904
2016-04-25,47,MEATS,627.216,750.491,-123.27499999999998,-0.7398223834206564,3,True,False,48.650774301373815
2016-04-26,47,MEATS,578.701,716.1935,-137.49249999999995,-0.8537216042453605,2,True,False,47.93066669610448
2016-04-27,47,MEATS,512.368,707.6714999999999,-195.30349999999987,-1.2967718931026135,1,True,False,47.05159503403299
2016-04-28,47,MEATS,442.836,571.408,-128.572,-0.7974539003178475,3,True,False,47.54892037076856
2016-04-29,47,MEATS,1370.45,1417.225,-46.77499999999986,-0.1987010203611474,53,True,False,47.963709782288696
2016-04-30,47,MEATS,1097.738,1020.624,77.11400000000003,0.7059338664510164,1,True,False,47.797521862404224
2016-05-01,47,MEATS,1388.035,1104.697,283.338,2.184064098679459,1,True,False,48.27762308222947
2016-05-02,47,MEATS,800.742,710.5645,90.1775,0.7699163468274278,0,True,False,49.59639619466826
2016-05-03,47,MEATS,732.549,683.642,48.906999999999925,0.4852521078246652,2,True,False,49.66158564950911
2016-05-04,47,MEATS,767.588,672.659,94.92899999999996,0.8074009090723533,4,True,False,49.85294933142112
2016-05-05,47,MEATS,691.9019999999999,561.1700000000001,130.73199999999986,1.0556999366095718,2,True,False,50.46615956321697
2016-05-06,47,MEATS,1857.901,1393.485,464.416,3.412045734804525,52,True,False,50.89427842067404
2016-05-07,47,MEATS,1270.847,1020.624,250.223,1.7471894404963138,2,True,False,52.922084975580816
2016-05-08,47,MEATS,761.016,1104.697,-343.6810000000001,-2.274140818670672,2,True,False,52.31241544166885
2016-05-09,47,MEATS,755.924,710.5645,45.359500000000025,0.355633395997641,1,True,False,53.718900846870255
2016-05-10,47,MEATS,734.115,683.642,50.47299999999996,0.3985151292672163,1,True,False,53.42570536989327
2016-05-11,47,MEATS,600.762,672.659,-71.89700000000005,-0.410310332937502,1,True,False,53.44446706040669
2016-05-12,47,MEATS,623.2,571.408,51.79200000000003,0.4001567181948305,0,True,False,52.027066672930864
2016-05-13,47,MEATS,1354.645,1417.225,-62.57999999999993,-0.3559814765116333,51,True,False,52.180783831902254
2016-05-14,47,MEATS,1011.468,1056.8705,-45.40250000000003,-0.254539314587669,1,True,False,51.343761793853645
2016-05-15,47,MEATS,1126.874,1095.681,31.192999999999984,0.2478689303102925,1,True,False,50.78437364793791
2016-05-16,47,MEATS,677.154,710.5645,-33.41049999999996,-0.1894065776730648,1,True,False,50.47425580973468
2016-05-17,47,MEATS,651.094,683.642,-32.548,-0.1849169059830969,1,False,False,49.88089395557997
2016-05-18,47,MEATS,674.37,628.0105,46.359500000000025,0.3424328234443384,2,False,False,49.94087233431968
2016-05-19,47,MEATS,460.513,585.9245000000001,-125.4115000000001,-0.8067379297932874,1,False,False,49.576548250794175
2016-05-20,47,MEATS,1487.444,1417.225,70.21900000000005,0.5057834342392936,52,False,False,50.100969266053205
2016-05-21,47,MEATS,946.223,1056.8705,-110.64750000000004,-0.707459470345594,1,False,False,49.80685392732024
2016-05-22,47,MEATS,1123.063,1078.331,44.73199999999997,0.3474364434409507,2,False,False,49.47147007718036
2016-05-23,47,MEATS,746.872,708.616,38.25599999999997,0.3016379926050936,0,False,False,49.6718593131829
2016-05-24,47,MEATS,594.492,683.642,-89.15000000000009,-0.5753916344660814,1,False,False,48.46560981571761
2016-05-25,47,MEATS,576.727,664.8145,-88.08749999999998,-0.5635671750170824,1,False,False,48.55937174017768
2016-05-26,47,MEATS,553.289,585.9245000000001,-32.63550000000009,-0.180465960549702,1,False,False,49.03041792293336
2016-05-27,47,MEATS,1599.523,1452.687,146.836,1.0248998212691247,53,True,False,48.14119829856711
2016-05-28,47,MEATS,828.352,1056.8705,-228.5185,-1.5207894828282065,1,False,False,48.95918818994653
2016-05-29,47,MEATS,956.571,1124.9685,-168.39749999999992,-1.0838402587618838,1,False,False,50.00179152384695
2016-05-30,47,MEATS,740.807,729.068,11.739000000000033,0.1303438787195307,2,False,False,50.71445370333386
2016-05-31,47,MEATS,815.333,683.642,131.69099999999992,0.9525122801612838,1,False,False,49.83969861061003
2016-06-01,47,MEATS,762.72,628.0105,134.70950000000005,0.9700574373169378,2,False,False,50.20772307461377
2016-06-02,47,MEATS,667.436,563.777,103.659,0.7561125115427075,1,False,False,50.607082214080734
2016-06-03,47,MEATS,1672.455,1452.687,219.76800000000003,1.5606845880105755,53,False,False,50.18898262670355
2016-06-04,47,MEATS,1108.0,1032.012,75.98800000000006,0.5915842744189027,1,False,False,50.36086056981901
2016-06-05,47,MEATS,1118.248,1076.4255,41.82249999999999,0.3704229388932979,1,False,False,49.96700682578824
2016-06-06,47,MEATS,880.899,743.8395,137.05949999999996,1.02267718613615,1,False,False,50.118074075454686
2016-06-07,47,MEATS,603.087,683.642,-80.55500000000006,-0.4689299110067124,0,False,False,50.81873136943236
2016-06-08,47,MEATS,734.592,628.0105,106.5815,0.8064000142121913,0,False,False,50.87046902487202
2016-06-09,47,MEATS,554.232,563.777,-9.545000000000073,0.0029442711635983,0,False,False,50.91944748926851
2016-06-10,47,MEATS,1211.3,1452.687,-241.38699999999997,-1.5882767789006442,51,False,False,50.009577557421245
2016-06-11,47,MEATS,919.518,1032.012,-112.49399999999991,-0.68632169687764,0,False,False,50.85601756495562
2016-06-12,47,MEATS,969.599,1074.018,-104.41899999999998,-0.6308378124960137,0,False,False,50.65943084839215
2016-06-13,47,MEATS,612.465,751.3979999999999,-138.93299999999988,-0.8549641980665915,0,False,False,50.85680311469702
2016-06-14,47,MEATS,636.873,679.336,-42.462999999999965,-0.2035015304587667,3,False,False,50.648280071784136
2016-06-15,47,MEATS,617.118,664.8145,-47.6964999999999,-0.2390618375098795,1,False,False,50.279325689099295
2016-06-16,47,MEATS,660.213,553.8855,106.3275,0.7929718259435025,1,False,False,50.3465738095761
2016-06-17,47,MEATS,1506.06,1451.982,54.077999999999975,0.4259966822829654,50,False,False,50.25553232470457
2016-06-18,47,MEATS,1081.74,1032.012,49.72800000000007,0.3887369137774288,0,False,False,50.20706902339233
2016-06-19,47,MEATS,794.199,1043.9235,-249.72450000000012,-1.6129077406280832,1,False,False,50.23727867007525
2016-06-20,47,MEATS,668.58,743.8395,-75.2595,-0.4293625909181667,0,False,False,50.83926401580216
2016-06-21,47,MEATS,806.383,643.9835,162.3995,1.1438104718029969,1,False,False,49.091729420013245
2016-06-22,47,MEATS,639.054,645.744,-6.690000000000055,-0.0167753942071339,2,False,False,48.76536216463715
2016-06-23,47,MEATS,586.396,588.716,-2.32000000000005,0.0046821726637298,2,True,False,48.09490778436704
2016-06-24,47,MEATS,1277.444,1496.752,-219.308,-1.486622744972446,49,False,False,47.47945825530932
2016-06-25,47,MEATS,952.395,1046.604,-94.20900000000006,-0.6240640233380269,1,True,False,47.93995772162437
2016-06-26,47,MEATS,1038.517,1043.9235,-5.406500000000051,-0.0371835045842802,2,False,False,46.98186919539338
2016-06-27,47,MEATS,560.414,743.8395,-183.42550000000008,-1.27116109475845,1,False,False,46.27999622850151
2016-06-28,47,MEATS,663.193,691.8215,-28.62850000000003,-0.2116409827087833,1,False,False,46.28841262026961
2016-06-29,47,MEATS,618.184,656.712,-38.52800000000002,-0.2842988570319598,2,False,False,46.203525920857246
2016-06-30,47,MEATS,510.967,604.798,-93.83100000000002,-0.6622907663697748,1,False,False,46.10375320123024
2016-07-01,47,MEATS,1881.793,1496.752,385.041,2.9140007215784403,51,False,False,43.68942382076192
2016-07-02,47,MEATS,1063.743,981.9315,81.81150000000002,0.6417709883577538,11,False,False,44.11970730164344
2016-07-03,47,MEATS,1217.318,1004.058,213.26,1.623788930973027,12,True,False,43.77291020388803
2016-07-04,47,MEATS,803.34,708.9805,94.35950000000004,0.7061490332215993,10,False,False,44.71817771429096
2016-07-05,47,MEATS,807.584,657.1435,150.44049999999993,1.1102349038712682,2,False,False,44.12500726763822
2016-07-06,47,MEATS,795.658,628.6189999999999,167.0390000000001,1.2162827955181783,2,False,False,44.692304898190905
2016-07-07,47,MEATS,645.758,570.314,75.44400000000007,0.5408996207213352,0,False,False,44.6179888790516
2016-07-08,47,MEATS,1552.94,1496.752,56.1880000000001,0.4163761440660348,52,False,False,43.71230048558649
2016-07-09,47,MEATS,881.671,981.9315,-100.26049999999988,-0.729058495201654,0,False,False,43.5614167661164
2016-07-10,47,MEATS,1006.576,1078.3825000000002,-71.80650000000014,-0.5124083309594696,0,False,False,44.09668817070262
2016-07-11,47,MEATS,678.693,708.9805,-30.287500000000023,-0.2092053117453703,0,False,False,43.90536072032226
2016-07-12,47,MEATS,651.698,657.1435,-5.445500000000038,-0.0333004621799763,0,False,False,44.07290075083375
